,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
4462,PsyBSc 21 / PsyMSc 8 / KliPPsMSc 12: Propädeutikum/ Kolloquium: Sozialpsychologie / Arbeits- und Organisationspsychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Arbeits- und Organisationspsychologie', 'Sozialpsychologie']",[],"[['van Dick< Rolf< Prof. Dr.', ''], ['Hernandez Bark< Alina S.< Dr.', 'begleitend'], ['Kühnel< Jana < Prof. Dr.', ''], ['Mackenbach< Anna Luca < M.Sc.', ''], ['Maier< Tabea < M.Sc.', ''], ['Marx-Fleck< Stefanie < Dr.', 'begleitend'], ['Schröder< Marvin < M.Sc.', '']]",Kolloquium,Propädeutikum/ Kolloquium: Sozialpsychologie / Arbeits- und Organisationspsychologie,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371228&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4463,PsyBSc 21 / PsyMSc 8 / KliPPSMSc12: Propädeutikum/ Kolloquium: Entwicklungspsychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Entwicklungspsychologie'],"[[""Shing< Yee Lee< Prof'in. Dr."", 'verantwortlich']]",[],Kolloquium,PsyBSc 21 / PsyMSc 8 / KliPPSMSc12,SoSe 2024,,30/15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377832&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4464,PsyBSc 21: Propädeutikum: Differentielle Psychologie und Psychologische Diagnostik / Psychologische Methoden mit interdisziplinärer Ausrichtung,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Differentielle Psychologie und Psychologische Diagnostik', 'Hörsaalverwaltung Westend']",[],"[['Bongard< Stephan< Apl. Prof. Dr.', ''], ['Rohrmann< Sonja< Dr.< Prof.', ''], ['Schultze< Martin< Prof. Dr.', '']]",Kolloquium,,SoSe 2024,,3 von insgesamt 15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373391&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4465,Colab-Kolloquium,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Entwicklungspsychologie'],[],[],Kolloquium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387484&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4466,Fallseminare Dr. Kananian (extracurricular),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie', 'Hörsaalverwaltung Westend']",[],"[['Kananian< Schahryar< Dr.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379188&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4467,PsyBSc 21 / PsyMSc 8 / KliPPsMSc 12: Kolloquium,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Klinische Psychologie und Psychotherapie'],[],"[['Stangier< Ulrich< Prof. Dr.< Dipl.-Psych.', '']]",Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372528&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4468,KliPPsMSc 12: Kolloquium Allgemeine Psychologie II + Forschunsmethodik & Evaluation,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie II'],[],[],Kolloquium,,SoSe 2024,1,30 CPs (inkl. Masterarbeit),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373449&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4469,KliPPsMSc 12: Kolloquium Allgemeine Psychologie I,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie I'],[],[],Kolloquium,,SoSe 2024,1,30 CPs (inkl. Masterarbeit),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373444&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4470,KliPPsMSc 11a: Angewandte Praxis der Psychotherapie (BQT III-2) - Selbstreflexion,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Verhaltenstherapie-Ambulanz'],[],[],Seminar (Blockveranstaltung),,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374129&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4471,KliPPsMSc 9: Forschungsorientiertes Praktikum II – Psychotherapieforschung (Gr.1-6),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie']",[],"[['Arens< Elisabeth< Dr.', ''], ['Kvetnaya< Tatiana < M.Sc.', ''], ['Schiweck< Carmen< Dr.', ''], ['Szota< Katharina< Dr.', '']]",Forschungspraktikum,,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377607&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4472,KliPPsMSc 8: Vertiefte Praxis der Psychotherapie III: Berufsqualifizierende Tätigkeit BQT II-3 (Gr.1-6),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie']",[],"[['Graneist< Alice< Dr.', ''], ['Szota< Katharina< Dr.', '']]",Seminar (Blockveranstaltung),,SoSe 2024,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373350&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4473,"KliPPsMSc 7b: Angewandte Psychotherapie, Dokumentation und Evaluation (Seminar)",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie']",[],"[['Arens< Elisabeth< Dr.', ''], ['Kananian< Schahryar< Dr.', ''], ['Stangier< Ulrich< Prof. Dr.< Dipl.-Psych.', '']]",Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372489&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4474,"KliPPsMSc 7a: Angewandte Psychotherapie, Dokumentation und Evaluation (Vorlesung)",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie']",[],"[['Stangier< Ulrich< Prof. Dr.< Dipl.-Psych.', '']]",Vorlesung,,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372473&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4475,KliPPsMSc 6b: Psychologische Grundlagen für Psychotherapeut*innen (Gr. 1-4),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Neurokognitive Psychologie', 'Entwicklungspsychologie', 'Hörsaalverwaltung Westend']","[['Barnes-Scheufler< Catherine< Dr.', 'verantwortlich'], ['Galeano-Weber< Elena< Dr.', 'verantwortlich'], ['Pawlak< Cornelius< Apl. Prof. Dr.', 'verantwortlich'], ['Taylor< Jack< Dr.', 'verantwortlich']]",[],Seminar,KLiPPsMSc 6b,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377794&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4476,KliPPsMSc 5b: Vertiefung der Forschungsmethodik für Psychotherapeuten und Psychotherapeutinnen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],[],"[['Hartig< Johannes< Prof. Dr.', '']]",Vorlesung,,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371299&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4477,KliPPsMSc 4b: Psychologische Diagnostik: Vertiefung für Psychotherapeut*innen (Gr. 1-3),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Differentielle Psychologie und Psychologische Diagnostik', 'Hörsaalverwaltung Westend']",[],"[['Berger< Hartmut< Dr.', ''], ['Klug< Kristina < M.Sc.', ''], ['Rohrmann< Sonja< Dr.< Prof.', '']]",Seminar,KliPPsMSc 4b,SoSe 2024,2,4 von insgesamt 8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373387&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4478,"Rechtspsychologie (stud. ausgew. Lehrauftrag, anrechenbar für PsyBSc 14: Grundlagen der Psychologie: Vertiefung: Differentielle Psychologie)",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend']",[],[],Seminar,,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=383526&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4479,"ADHS im Erwachsenenalter (stud. ausgew. Lehrauftrag, anrechenbar für PsyBSc 14: Grundlagen der Psychologie, Vertiefung: Entwicklungspsychologie)",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend']",[],[],Seminar,,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=383532&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4480,PsyMSc 8: Kolloquium Allgemeine Psychologie II + Forschungsmethodik & Evaluation,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie II'],[],[],Kolloquium,,SoSe 2024,1,30 CPs (inkl. Masterarbeit),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372469&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4481,PsyMSc 8: Kolloquium Allgemeine Psychologie I,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie I'],[],[],Kolloquium,,SoSe 2024,1,30 CPs (inkl. Masterarbeit),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373440&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4482,PsyMSc 8: Kolloquium Pädagogische Psychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],"[['König< Christoph< Dr.< Dipl.-Päd.', 'verantwortlich']]",[],Kolloquium,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371364&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4483,PsyMSc 4 (Päd): Praxismodul: Erprobung digitaler Förderprogramme für Kinder mit Lern- und Entwicklungsstörungen: Nutzbar und effektiv?,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],[],"[['Brod< Garvin< Prof. Dr.< Dipl.-Psych.', '']]",Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374142&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4484,PsyMSc 4 (Päd.): Kommunikation und Beziehungsgestaltung in der psychologischen Beratungspraxis bei Lern- und Verhaltensstörungen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[['Dreisörner< Thomas< Dr.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373215&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4485,PsyMSc 3B (Päd.): Lern- und Entwicklungsstörungen II,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Pädagogische Psychologie']","[['Gold< Andreas< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar,PsyMSc 3B (Päd.): Lern- und Entwicklungsstörungen II,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372428&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4486,PsyMSc 3A (Päd.): Lernen in unterschiedlichen Bildungskontexten II: Lesen und Lernen mit digitalen Medien,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Pädagogische Psychologie']","[['Gold< Andreas< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),PsyMSc 3A (Päd.): Lernen in unterschiedlichen Bildungskontexten II,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375300&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4487,PsyMSc 4 (A&O): Praxismodul Arbeits- und Organisationspsychologie: Coaching,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Arbeits- und Organisationspsychologie', 'Hörsaalverwaltung Westend']",[],"[['Trumpold< Kai < Dr.', '']]",Seminar (Blockveranstaltung),PsyMSc 4 (A&O),SoSe 2024,,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371235&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4488,PsyMSc 3C (A&O): Ausgewählte Themen der Personalpsychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend', 'Sozialpsychologie', 'Arbeits- und Organisationspsychologie']",[],"[['Maier< Tabea < M.Sc.', '']]",Seminar (Blockveranstaltung),PsyMSc 3C (A&O),SoSe 2024,,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371234&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4489,PsyMSc 3B (A&O): Organisationspsychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Sozialpsychologie', 'Arbeits- und Organisationspsychologie']",[],[],Seminar,PsyMSc 3B (A&O),SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371239&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4490,PsyMSc 3A (A&O): Arbeitspsychologie: Arbeit & Gesundheit - Prävention und Intervention,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Arbeits- und Organisationspsychologie']",[],"[['Kühnel< Jana < Prof. Dr.', '']]",Seminar,PsyMSc 3 A (A&O),SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371237&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4491,"KliPPsMSc 7b: Angewandte Psychotherapie, Dokumentation und Evaluation (Master Psychologie)",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Klinische Psychologie und Psychotherapie']",[],"[['Hufschmidt< Bettina < M.Sc.', ''], ['Kananian< Schahryar< Dr.', ''], ['Kohl< Viktoria < M.Sc.', '']]",Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372519&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4492,PsyMSc 4 (Kog.): Methoden der Kognitionsforschung EEG,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Neurokognitive Psychologie'],"[['Taylor< Jack< Dr.', 'verantwortlich']]",[],Praktikum (Blockveranstaltung),PsyMSc 4 (Kog.),SoSe 2024,,3 (von insgesamt 6 CP`s umfasst 2 Seminare),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372709&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4493,PsyMSc 4 (Kog.): Introduction to the Investigation of Eye Movements for Cognitive Science,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie I'],[],[],Seminar,,SoSe 2024,2,3 von 6 CP (Pflicht = 2 Seminare),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377470&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4494,PsyMSc 3B/C (Kog.): Aktuelle / Ausgewählte Themen der Kog.- und Neurowissenschaften - Applied Perceptual Science,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Allgemeine Psychologie I']",[],[],Seminar,PsyMSc 3B/C (Kog.),SoSe 2024,2,"4 (von insgesamt 8 CPs, umfasst 2 Seminare)",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373422&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4495,"PsyMSc 3B (Kog.): Aktuelle/Ausgewählte Themen der Kognitions- und Neurowissenschaften: ""Reproducibility and Replicability in Psychological Science""",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Neurokognitive Psychologie']","[['Taylor< Jack< Dr.', 'verantwortlich']]",[],Seminar,PsyBSc 3B (kog.),SoSe 2024,2,8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371968&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4496,PsyMSc 3B/C (Kog.): Aktuelle/Ausgewählte Themen der Kognitions- und Neurowissenschaften: Developmental Psychopathology,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Entwicklungspsychologie', 'Hörsaalverwaltung Westend']",[],"[[""Shing< Yee Lee< Prof'in. Dr."", '']]",Seminar,PsyMSc 3B/C (Kog.),SoSe 2024,2,8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372267&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4497,PsyMSc 3A (Kog.): Cogito ergo sum,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Allgemeine Psychologie II']",[],[],Vorlesung mit Seminar,,SoSe 2024,2,"4 (von insgesamt 8 CP, Laufzeit 2 Semester)",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372453&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4498,PsyMSc 7: Evaluation und Psychometrie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Pädagogische Psychologie']","[['Hartig< Johannes< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2024,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373425&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4499,PsyMSc 5: Forschungsmodule mit Beginn im SoSe,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Arbeits- und Organisationspsychologie']",[],[],Seminar,,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371760&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4500,PsyMSc 2: Psychologische Diagnostik - Vertiefung II (Hauptseminar) (Gr. 1-4),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Differentielle Psychologie und Psychologische Diagnostik']",[],"[['Bongard< Stephan< Apl. Prof. Dr.', ''], ['Leonhardt< Mona< Dr.', '']]",Seminar,PsyMsc 2,SoSe 2024,2,4 von insgesamt 8,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373386&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
